date,streamflow_cfs
2012-07-01,1160.2178797674987
2012-07-02,870.984114480349
2012-07-03,1868.2633665597223
2012-07-04,1468.1835632515213
2012-07-05,1113.5675132850452
2012-07-06,1359.3927173494315
2012-07-07,938.5277376831718
2012-07-08,1412.9945324467053
2012-07-09,982.364858161933
2012-07-10,959.3092583297811
2012-07-11,853.775030240525
2012-07-12,1157.8890638055452
2012-07-13,1033.988079352064
2012-07-14,1533.056321226723
2012-07-15,805.0035341972342
2012-07-16,1125.895173681206
2012-07-17,1404.5233488752328
2012-07-18,1038.8534934022753
2012-07-19,894.7800566023675
2012-07-20,1015.1689777294089
2012-07-21,1430.714392186188
2012-07-22,1422.4381930518575
2012-07-23,916.0328827981937
2012-07-24,1397.201906247805
2012-07-25,923.8988769614673
2012-07-26,1189.5079558995358
2012-07-27,1076.2115229028955
2012-07-28,815.2169193746998
2012-07-29,712.9050292612968
2012-07-30,1314.669299842289
2012-07-31,1451.0969208719835
2012-08-01,991.869611568334
2012-08-02,862.8343376657624
2012-08-03,640.6252870776159
2012-08-04,1264.9080060796146
2012-08-05,926.125190646915
2012-08-06,778.0056944461612
2012-08-07,1112.931436089823
2012-08-08,585.9741036944812
2012-08-09,622.6529401141872
2012-08-10,667.1575860474941
2012-08-11,957.8292094418823
2012-08-12,848.8399264188304
2012-08-13,986.1327669339587
2012-08-14,1164.117329839945
2012-08-15,987.0551054874983
2012-08-16,1545.9677351586938
2012-08-17,1144.8234795733406
2012-08-18,733.5110173478188
2012-08-19,637.9049056105912
2012-08-20,729.4428758920182
2012-08-21,965.547486047422
2012-08-22,641.0936759520962
2012-08-23,965.5479906539197
2012-08-24,916.3898519849351
2012-08-25,537.9858316334785
2012-08-26,1087.3226673686804
2012-08-27,820.2590682099069
2012-08-28,1446.9850804195871
2012-08-29,701.9259511545711
2012-08-30,630.1742093618243
2012-08-31,493.43088876711147
2012-09-01,487.33681176673
2012-09-02,1000.4709876290558
2012-09-03,1351.5414227926003
2012-09-04,656.0360814518801
2012-09-05,636.9220857878965
2012-09-06,693.5455318824507
2012-09-07,1070.7471091806844
2012-09-08,481.8311653472754
2012-09-09,730.8281886902372
2012-09-10,982.970830852062
2012-09-11,806.4747761991696
2012-09-12,332.79914911348715
2012-09-13,861.8554151950012
2012-09-14,802.1876784269772
2012-09-15,1145.0952362128874
2012-09-16,1261.267278273926
2012-09-17,1113.4859671042161
2012-09-18,663.69759004677
2012-09-19,376.0294378131812
2012-09-20,597.2391025297889
2012-09-21,650.6165346042148
2012-09-22,1295.1381147598504
2012-09-23,479.5870429168318
2012-09-24,398.0774719876504
2012-09-25,536.1231827134104
2012-09-26,485.755865904903
2012-09-27,386.7520545175579
2012-09-28,612.6104006420117
2012-09-29,655.1405091401468
2012-09-30,380.8588895867969
2012-10-01,559.7837965451238
2012-10-02,474.7164556427557
2012-10-03,664.617437154845
2012-10-04,692.686730004168
2012-10-05,476.32799595234974
2012-10-06,998.2079398172461
2012-10-07,642.5518590214838
2012-10-08,486.6410312943177
2012-10-09,381.41210144654826
2012-10-10,714.6437807980836
2012-10-11,791.720809034875
2012-10-12,534.2432036888499
2012-10-13,685.260065744656
2012-10-14,1261.4938684327087
2012-10-15,939.3475356688982
2012-10-16,348.22198854272864
2012-10-17,501.3772310034256
2012-10-18,624.5214877044625
2012-10-19,680.2157969622824
2012-10-20,708.2867838504395
2012-10-21,793.4205059092205
2012-10-22,644.1007484227941
2012-10-23,677.059451882513
2012-10-24,987.1921416587929
2012-10-25,758.8544573539132
2012-10-26,466.0630941424964
2012-10-27,715.366840447007
2012-10-28,658.3719056856794
2012-10-29,406.48993812289524
2012-10-30,741.7187110527516
2012-10-31,501.86921318118596
2012-11-01,1025.6745411391416
2012-11-02,834.9620532153292
2012-11-03,493.7728039279713
2012-11-04,1019.6628703613621
2012-11-05,1230.7879412897355
2012-11-06,671.076291465994
2012-11-07,703.2488113551243
2012-11-08,998.2703801215696
2012-11-09,1210.37892391801
2012-11-10,481.613782090252
2012-11-11,548.8226886005606
2012-11-12,669.1435478723674
2012-11-13,696.8447382303088
2012-11-14,1020.7387702159424
2012-11-15,1247.9483363083984
2012-11-16,1294.260784827803
2012-11-17,521.6087426977634
2012-11-18,633.3090756348273
2012-11-19,676.8022237750595
2012-11-20,645.7547626537316
2012-11-21,942.7266671552472
2012-11-22,989.4488815262248
2012-11-23,836.0797367618718
2012-11-24,819.0589409133406
2012-11-25,761.6829178321203
2012-11-26,793.0370655427589
2012-11-27,1469.273490255935
2012-11-28,1084.234312693401
2012-11-29,798.3295121164813
2012-11-30,857.7864942935216
2012-12-01,2239.5028726790956
2012-12-02,1909.7312793535443
2012-12-03,2193.9413371938617
2012-12-04,2372.1490055821614
2012-12-05,2348.848179666242
2012-12-06,2060.7500148326035
2012-12-07,2113.287659867214
2012-12-08,1978.7492416097355
2012-12-09,2529.938061552145
2012-12-10,3194.821448208267
2012-12-11,2160.1500904366194
2012-12-12,2742.84559551852
2012-12-13,3199.13592343475
2012-12-14,2313.1774707399127
2012-12-15,2417.71170006509
2012-12-16,2539.2043558395485
2012-12-17,2630.3152210655207
2012-12-18,2605.605453328995
2012-12-19,2453.6090646642247
2012-12-20,2757.8382832279367
2012-12-21,2509.040428720378
2012-12-22,2728.3221382339184
2012-12-23,2639.2428937763843
2012-12-24,2392.1714052384023
2012-12-25,3141.568369680176
2012-12-26,2592.4079620688594
2012-12-27,3245.229896764761
2012-12-28,3129.0705171764557
2012-12-29,2862.107522110795
2012-12-30,2980.352258643562
2012-12-31,3048.5742054806406
2013-01-01,2810.735205182236
2013-01-02,2847.377541867222
2013-01-03,3088.652730214541
2013-01-04,2931.6591628436136
2013-01-05,2871.6040687835157
2013-01-06,2825.4979531836047
2013-01-07,3130.05611751399
2013-01-08,2902.0663162702463
2013-01-09,3340.570030145899
2013-01-10,3401.7260214803873
2013-01-11,3266.2860051610774
2013-01-12,3365.239757047908
2013-01-13,3317.820014955829
2013-01-14,3443.4196508484442
2013-01-15,3451.2569010145976
2013-01-16,3340.225440079416
2013-01-17,3625.4609554738768
2013-01-18,3250.0563168728204
2013-01-19,3157.2071810936504
2013-01-20,3173.689936151905
2013-01-21,3290.140118620927
2013-01-22,3098.7216242270106
2013-01-23,3469.614195009311
2013-01-24,3636.0108993993927
2013-01-25,3764.133065507158
2013-01-26,3215.4589664064306
2013-01-27,3344.5534000291386
2013-01-28,3791.5328171417864
2013-01-29,3503.4011603460235
2013-01-30,3765.9888901869444
2013-01-31,3367.3568184890837
2013-02-01,4107.175491861047
2013-02-02,3403.249969532024
2013-02-03,3711.244128541693
2013-02-04,3739.9934117764587
2013-02-05,3592.50772464109
2013-02-06,3863.6406110810753
2013-02-07,3893.8017732854883
2013-02-08,3877.7977775714676
2013-02-09,3671.0350705497353
2013-02-10,3656.6031846478572
2013-02-11,3730.3263699313966
2013-02-12,3673.989543749595
2013-02-13,4244.660232970553
2013-02-14,3804.2556190796954
2013-02-15,3941.9440790854196
2013-02-16,4179.8741765305585
2013-02-17,3758.3783784099155
2013-02-18,3712.4831436507056
2013-02-19,3800.2748359477077
2013-02-20,4059.372419236365
2013-02-21,4055.7269158208037
2013-02-22,4130.501782307924
2013-02-23,4008.8560927672397
2013-02-24,3733.6658158633472
2013-02-25,4031.50094692543
2013-02-26,4396.088740791765
2013-02-27,4525.578610187664
2013-02-28,4130.928353769735
2013-03-01,4174.521959248233
2013-03-02,4319.59053917338
2013-03-03,4564.117396836188
2013-03-04,4159.050191350483
2013-03-05,4351.368025278348
2013-03-06,4059.378255418917
2013-03-07,3967.0812861934714
2013-03-08,4100.177922216962
2013-03-09,4747.572904444559
2013-03-10,4412.034418571326
2013-03-11,4017.5887912377175
2013-03-12,4447.504700684782
2013-03-13,4044.0872588411935
2013-03-14,4366.459024095573
2013-03-15,4084.4286148280635
2013-03-16,4052.2153203573794
2013-03-17,4911.054902131539
2013-03-18,4210.244924609496
2013-03-19,4475.428895595471
2013-03-20,4310.490264090968
2013-03-21,4107.439747250678
2013-03-22,4254.183173068471
2013-03-23,4117.661452308734
2013-03-24,5409.581989587286
2013-03-25,4567.8766988106545
2013-03-26,4330.332511783761
2013-03-27,4489.23508308615
2013-03-28,4550.136959306681
2013-03-29,4552.844955371724
2013-03-30,4537.80936495673
2013-03-31,4510.295686692738
2013-04-01,4360.308551902239
2013-04-02,4914.474123451952
2013-04-03,4377.077833045919
2013-04-04,4345.0431455969465
2013-04-05,4377.106112428017
2013-04-06,4395.498600246341
2013-04-07,4060.125983651101
2013-04-08,4151.998909333185
2013-04-09,4294.280342333344
2013-04-10,4046.892170982235
2013-04-11,4317.974709240991
2013-04-12,4371.239156917439
2013-04-13,4072.130860710117
2013-04-14,4162.587645258462
2013-04-15,4744.450418858518
2013-04-16,4451.434521224203
2013-04-17,4424.942691672092
2013-04-18,4661.503607780026
2013-04-19,4095.8443376053715
2013-04-20,4025.807828414834
2013-04-21,4573.567826557281
2013-04-22,4220.117827713433
2013-04-23,4057.670858784858
2013-04-24,3953.9047882871914
2013-04-25,4260.526766905565
2013-04-26,4153.386694631442
2013-04-27,4105.216384650988
2013-04-28,3870.9837973191247
2013-04-29,4739.765919978273
2013-04-30,3905.3038228383125
2013-05-01,4077.721526912248
2013-05-02,4030.133142629601
2013-05-03,4292.171660306707
2013-05-04,3836.5902137063777
2013-05-05,4222.571852786915
2013-05-06,4125.537662670249
2013-05-07,3916.0619480054256
2013-05-08,4166.888274161651
2013-05-09,4033.9541401566917
2013-05-10,4729.859328503806
2013-05-11,3950.2200431117744
2013-05-12,3789.6842373010304
2013-05-13,4101.3373597901455
2013-05-14,3872.281104710457
2013-05-15,3929.11715384981
2013-05-16,3681.684375125784
2013-05-17,4075.138484340937
2013-05-18,3767.7805628374012
2013-05-19,3929.761612100749
2013-05-20,4726.45307370425
2013-05-21,3758.149058606681
2013-05-22,4029.7739137365274
2013-05-23,3733.804919590493
2013-05-24,3617.1389364432926
2013-05-25,4208.599789356202
2013-05-26,3430.1112338301923
2013-05-27,4029.797508617582
2013-05-28,3381.0848927264947
2013-05-29,3941.063673512878
2013-05-30,3635.3729299212673
2013-05-31,3419.091335186326
2013-06-01,1290.2906685270275
2013-06-02,1587.7206644041398
2013-06-03,2184.74778229593
2013-06-04,1099.3759654272937
2013-06-05,1172.0406590745176
2013-06-06,1107.6587613197853
2013-06-07,1292.3751593764223
2013-06-08,1630.0795288867062
2013-06-09,1071.2270207640722
2013-06-10,1311.962519369774
2013-06-11,1592.4686799513856
2013-06-12,1201.679002417571
2013-06-13,1344.856206919725
2013-06-14,1714.3343241674909
2013-06-15,1067.2695792921747
2013-06-16,985.4945593693993
2013-06-17,1347.3362051455147
2013-06-18,1347.524212387
2013-06-19,1130.4325766287993
2013-06-20,1086.858802308634
2013-06-21,1233.1093311444436
2013-06-22,1006.4491024531021
2013-06-23,998.1436353576667
2013-06-24,1406.712118633191
2013-06-25,972.8586144104712
2013-06-26,905.1059361166613
2013-06-27,1026.9469809466375
2013-06-28,1058.3872602360948
2013-06-29,1290.0068331863463
2013-06-30,1015.6092525747636
2013-07-01,1657.3502732743823
2013-07-02,1152.6257933618645
2013-07-03,953.3376233400257
2013-07-04,1233.0318185884598
2013-07-05,1612.9753797276894
2013-07-06,1293.4687311043938
2013-07-07,830.2062328142882
2013-07-08,988.9736055961635
2013-07-09,1138.9340512156896
2013-07-10,1244.0246844196554
2013-07-11,1007.9470203418875
2013-07-12,968.4387216491534
2013-07-13,1747.6877751242748
2013-07-14,1230.8944336379736
2013-07-15,1140.4365950208767
2013-07-16,886.5758446790061
2013-07-17,791.6166594572637
2013-07-18,1121.1870200385429
2013-07-19,1230.3842744706303
2013-07-20,976.4620500525396
2013-07-21,1173.9518817219764
2013-07-22,1175.4191432177272
2013-07-23,1224.4121514423205
2013-07-24,687.2154297832121
2013-07-25,853.7067340364295
2013-07-26,1076.4710894519421
2013-07-27,934.9603839639799
2013-07-28,1129.132288931077
2013-07-29,1027.4191449342522
2013-07-30,594.6953558143414
2013-07-31,1262.4000887426757
2013-08-01,774.8194695882086
2013-08-02,699.555571718183
2013-08-03,1224.4472680424935
2013-08-04,1047.8184725344809
2013-08-05,1275.656104898767
2013-08-06,919.607026360949
2013-08-07,753.9406221226865
2013-08-08,871.9679296360146
2013-08-09,625.3178922505103
2013-08-10,578.4921858136088
2013-08-11,675.8076494834592
2013-08-12,1380.282220348733
2013-08-13,680.2018641350037
2013-08-14,518.866043616948
2013-08-15,749.0035212919676
2013-08-16,659.0229939945812
2013-08-17,1155.1905613727254
2013-08-18,1300.7981559318073
2013-08-19,667.8722886736991
2013-08-20,829.7229140997534
2013-08-21,849.1544362220839
2013-08-22,734.3593300352034
2013-08-23,685.346005566401
2013-08-24,549.8659463675017
2013-08-25,445.3589353054752
2013-08-26,538.8681082411237
2013-08-27,699.8679932716434
2013-08-28,464.47014862600514
2013-08-29,767.9004710307001
2013-08-30,725.1420923506987
2013-08-31,580.3212392628234
2013-09-01,632.8500650549731
2013-09-02,458.4645809924295
2013-09-03,953.383450505738
2013-09-04,942.5199388810389
2013-09-05,465.01731883942665
2013-09-06,464.6903200971572
2013-09-07,489.9199310343109
2013-09-08,835.3823572888205
2013-09-09,764.4162169738556
2013-09-10,1015.5485051258178
2013-09-11,1064.816756060382
2013-09-12,399.99208061244605
2013-09-13,808.139551859671
2013-09-14,1037.1474716212324
2013-09-15,572.9755469448849
2013-09-16,643.7057345209444
2013-09-17,604.6138307099525
2013-09-18,612.8583581892719
2013-09-19,905.8477429955581
2013-09-20,1328.6965547080258
2013-09-21,1139.6660015524583
2013-09-22,525.4991613373917
2013-09-23,710.7526114201811
2013-09-24,472.7123874427303
2013-09-25,487.54270276231523
2013-09-26,618.08958351132
2013-09-27,481.7216178073271
2013-09-28,505.51343975688127
2013-09-29,699.3246984191705
2013-09-30,779.778040408272
2013-10-01,770.6598508881309
2013-10-02,774.0807734156235
2013-10-03,405.3275106064987
2013-10-04,473.2362370192777
2013-10-05,644.4455816924699
2013-10-06,996.109897739064
2013-10-07,1694.7157848746
2013-10-08,721.7791310671282
2013-10-09,861.3070522127271
2013-10-10,399.4655879585171
2013-10-11,853.6343214305809
2013-10-12,1466.8880960819383
2013-10-13,482.7080415819773
2013-10-14,523.190424081207
2013-10-15,922.7404767361872
2013-10-16,656.6226554860041
2013-10-17,361.72796706241525
2013-10-18,542.9166579501252
2013-10-19,1186.2215159212383
2013-10-20,593.0119156801402
2013-10-21,595.6748360754387
2013-10-22,914.3478192808873
2013-10-23,764.6490958481655
2013-10-24,593.7343408356007
2013-10-25,541.1537330658496
2013-10-26,2167.5170539366372
2013-10-27,1118.4697487315864
2013-10-28,827.0827447388274
2013-10-29,852.6810682723599
2013-10-30,663.1747465950791
2013-10-31,790.7443012748255
2013-11-01,647.1503714620235
2013-11-02,532.4301585149069
2013-11-03,816.2182382634339
2013-11-04,642.1653991845462
2013-11-05,842.2183245688619
2013-11-06,909.0210364733961
2013-11-07,869.4155701099992
2013-11-08,550.1985108892907
2013-11-09,645.4670351481692
2013-11-10,676.9128441799396
2013-11-11,1073.7407648935487
2013-11-12,1056.4387599466406
2013-11-13,612.6661407603631
2013-11-14,539.4284247568194
2013-11-15,1877.3568292276323
2013-11-16,907.0117290605447
2013-11-17,544.2567578735308
2013-11-18,669.1203564409542
2013-11-19,1140.473645301012
2013-11-20,1689.8394751896121
2013-11-21,1568.1680731039949
2013-11-22,931.865752841313
2013-11-23,828.4407073131656
2013-11-24,635.1839999055765
2013-11-25,863.9750091694472
2013-11-26,666.5301086957382
2013-11-27,760.8342680648898
2013-11-28,1137.094302878847
2013-11-29,812.9728699720981
2013-11-30,805.7622203309754
2013-12-01,2074.731746793517
2013-12-02,3347.899857488483
2013-12-03,1920.1697517176692
2013-12-04,2233.491925364314
2013-12-05,2870.2382576617797
2013-12-06,2188.558386993296
2013-12-07,2651.829321448401
2013-12-08,2011.4914211177395
2013-12-09,2223.4079095871357
2013-12-10,2130.3002667505816
2013-12-11,2305.1791412546086
2013-12-12,2334.7067848627707
2013-12-13,2385.321580480019
2013-12-14,2665.2814963470537
2013-12-15,2110.8011311814007
2013-12-16,2310.934268096266
2013-12-17,2526.8864522264466
2013-12-18,2206.7112895504856
2013-12-19,2706.5502594062255
2013-12-20,2408.236511724677
2013-12-21,2524.804123596477
2013-12-22,2885.067734354926
2013-12-23,3070.5812932814342
2013-12-24,2844.8493831187584
2013-12-25,2456.4614714903855
2013-12-26,2877.7919203419924
2013-12-27,2927.821836242899
2013-12-28,2882.073491379016
2013-12-29,3310.179750639554
2013-12-30,2823.1970564968274
2013-12-31,3339.7876707925957
2014-01-01,3368.639113955205
2014-01-02,3099.549956954804
2014-01-03,2993.298838235499
2014-01-04,3070.9330934078766
2014-01-05,3621.964062086073
2014-01-06,3348.158085698216
2014-01-07,2811.683761850503
2014-01-08,3152.7736942984952
2014-01-09,2890.185796901259
2014-01-10,2948.4873192971254
2014-01-11,3028.6775967425556
2014-01-12,2893.6416077693348
2014-01-13,2982.2527849024705
2014-01-14,3757.3826171247574
2014-01-15,3073.4711573675827
2014-01-16,3513.897072962322
2014-01-17,3312.135719581142
2014-01-18,3454.63847599091
2014-01-19,3494.1245049278264
2014-01-20,3149.4863440891486
2014-01-21,3633.958986417035
2014-01-22,3159.853912821446
2014-01-23,3261.9727804514164
2014-01-24,3609.1703670351208
2014-01-25,3260.2403552957007
2014-01-26,3188.751490039479
2014-01-27,3603.9256091463203
2014-01-28,3265.445686438567
2014-01-29,3758.884287054722
2014-01-30,3501.471722281678
2014-01-31,3690.079685304135
2014-02-01,3706.4508648790293
2014-02-02,3875.920278268364
2014-02-03,3845.9502160938882
2014-02-04,3483.2496751838216
2014-02-05,3644.8826693132833
2014-02-06,3818.744190925236
2014-02-07,4268.506821690592
2014-02-08,3953.6607307638183
2014-02-09,4260.268893171195
2014-02-10,3915.906370933424
2014-02-11,4193.718324964352
2014-02-12,3913.041290753309
2014-02-13,4212.55137481812
2014-02-14,3799.201316027822
2014-02-15,4488.795507157838
2014-02-16,4064.664527332073
2014-02-17,3689.400730651069
2014-02-18,4057.438341338327
2014-02-19,4159.2095059369185
2014-02-20,4271.667995733457
2014-02-21,4805.1629026852315
2014-02-22,3904.904938756357
2014-02-23,4841.698821693573
2014-02-24,4051.02882564147
2014-02-25,3907.678524303481
2014-02-26,3969.2690552802987
2014-02-27,4261.186247581277
2014-02-28,3928.0392057914287
2014-03-01,4041.6752581692513
2014-03-02,4230.41562405488
2014-03-03,4730.491149799345
2014-03-04,4431.601211461353
2014-03-05,4182.155772521499
2014-03-06,4348.154236345783
2014-03-07,4259.6345521737585
2014-03-08,3986.4269666159
2014-03-09,4904.070092766184
2014-03-10,4817.633863966828
2014-03-11,4214.915220031607
2014-03-12,4139.141430614593
2014-03-13,4036.3166629327998
2014-03-14,4447.539008578211
2014-03-15,4457.698185132202
2014-03-16,4107.130760556446
2014-03-17,4351.327008897473
2014-03-18,4547.941925447658
2014-03-19,4177.8198285974195
2014-03-20,4251.6152690138215
2014-03-21,4254.6427527408705
2014-03-22,4151.797379573827
2014-03-23,4270.535699721867
2014-03-24,4056.7438685313687
2014-03-25,4259.6145277812675
2014-03-26,4265.951013068604
2014-03-27,4311.379404936589
2014-03-28,4468.955497833396
2014-03-29,4106.751998838055
2014-03-30,4128.990014901509
2014-03-31,4171.0457187762895
2014-04-01,4098.1571232372435
2014-04-02,4511.677191677881
2014-04-03,4208.496250962926
2014-04-04,4323.6787617360005
2014-04-05,4155.737667268616
2014-04-06,4243.9586840210895
2014-04-07,4410.106334638508
2014-04-08,4422.139315427214
2014-04-09,4122.390917617327
2014-04-10,4296.233210856887
2014-04-11,4140.40690416044
2014-04-12,4278.804781424903
2014-04-13,4164.474062673968
2014-04-14,5030.108151880432
2014-04-15,4549.443694444563
2014-04-16,4398.076301235715
2014-04-17,4212.097694192612
2014-04-18,4541.253806352556
2014-04-19,4251.084643480068
2014-04-20,4918.481998293154
2014-04-21,4559.083515946915
2014-04-22,4153.387214338053
2014-04-23,4818.430085933485
2014-04-24,4154.679277856245
2014-04-25,4983.490058274512
2014-04-26,4820.820966281307
2014-04-27,4271.557032588485
2014-04-28,3919.7526154163997
2014-04-29,4225.547339728688
2014-04-30,3943.725942130572
2014-05-01,4008.3320574165277
2014-05-02,4008.4108908418425
2014-05-03,3904.313522240964
2014-05-04,4162.624332918499
2014-05-05,3935.304258089431
2014-05-06,4018.068620396294
2014-05-07,3940.2283358107356
2014-05-08,4185.585020111646
2014-05-09,4146.009773364025
2014-05-10,3939.9014468644677
2014-05-11,4155.157098522344
2014-05-12,4409.335359663006
2014-05-13,3663.2319384993198
2014-05-14,3817.4457806233004
2014-05-15,3741.252038764878
2014-05-16,3767.1212417283286
2014-05-17,3585.15655734031
2014-05-18,3572.549440747081
2014-05-19,3743.1944049495823
2014-05-20,3719.018553902483
2014-05-21,4320.269459419718
2014-05-22,3836.156961669462
2014-05-23,3927.6517289859794
2014-05-24,6146.978356546535
2014-05-25,4410.8712124405065
2014-05-26,3705.4838030278893
2014-05-27,3598.141263115625
2014-05-28,3548.339190049085
2014-05-29,3745.9227108944096
2014-05-30,3535.3473128639553
2014-05-31,3394.7855532235644
2014-06-01,1264.7310688912546
2014-06-02,1478.6394310740093
2014-06-03,1579.8866599488879
2014-06-04,2103.478816620249
2014-06-05,1380.384900133869
2014-06-06,1805.7014082371024
2014-06-07,1291.074373891004
2014-06-08,1314.6890690327286
2014-06-09,1293.9411488107817
2014-06-10,1373.643091183057
2014-06-11,1585.5787988627862
2014-06-12,1194.6161642315158
2014-06-13,1109.885169962008
2014-06-14,1595.1174396576566
2014-06-15,1555.6029977907308
2014-06-16,1809.2663327277637
2014-06-17,1124.9114312725346
2014-06-18,1193.6290253307518
2014-06-19,1570.2744983821713
2014-06-20,1126.1340945145546
2014-06-21,1418.4395266000222
2014-06-22,1168.9343263864048
2014-06-23,1298.1141856169806
2014-06-24,981.5361074750292
2014-06-25,1212.6816690817777
2014-06-26,1600.0518152483332
2014-06-27,1416.7843122102722
2014-06-28,974.6102416581838
2014-06-29,1841.2349355305473
2014-06-30,1534.9030156652946
2014-07-01,926.8888039504714
2014-07-02,1011.331652679753
2014-07-03,916.3593025020912
2014-07-04,1212.4628386316747
2014-07-05,977.6786132031464
2014-07-06,805.6560128401297
2014-07-07,1069.7586190681116
2014-07-08,1373.6386842217366
2014-07-09,1098.1273136122172
2014-07-10,1222.485282807133
2014-07-11,1107.3442787698066
2014-07-12,1271.7220733544814
2014-07-13,1116.361374569617
2014-07-14,997.005375709417
2014-07-15,1043.9989886413557
2014-07-16,1575.781993616792
2014-07-17,1183.5147085041358
2014-07-18,804.0201215879906
2014-07-19,1006.5107905026575
2014-07-20,1071.847880238574
2014-07-21,931.2510065749104
2014-07-22,671.8623427083846
2014-07-23,777.1433606744358
2014-07-24,849.8043138015211
2014-07-25,1701.2060268994996
2014-07-26,1071.6701640413376
2014-07-27,660.7854318967403
2014-07-28,890.5830170117941
2014-07-29,1379.3547311793147
2014-07-30,769.7314418208026
2014-07-31,1237.7034381396818
2014-08-01,625.2758364465235
2014-08-02,549.5191144228088
2014-08-03,1284.9121316664791
2014-08-04,755.9241098863134
2014-08-05,764.0102083700525
2014-08-06,899.124271073521
2014-08-07,970.4465366748963
2014-08-08,515.4566258295511
2014-08-09,684.0089934443047
2014-08-10,835.4327656347873
2014-08-11,942.5212917929149
2014-08-12,614.8471898986272
2014-08-13,749.7373775445549
2014-08-14,664.2582130398094
2014-08-15,848.9663510705022
2014-08-16,1179.2643851657563
2014-08-17,695.9347291903387
2014-08-18,525.9426240291973
2014-08-19,611.9653331954786
2014-08-20,1436.490407661682
2014-08-21,576.3873406950062
2014-08-22,522.7465164413229
2014-08-23,649.2842045533312
2014-08-24,712.5490194564069
2014-08-25,612.0760058914118
2014-08-26,467.8180368207201
2014-08-27,811.0714510730849
2014-08-28,777.7597317346294
2014-08-29,924.2277431022604
2014-08-30,761.9326967211987
2014-08-31,1326.2948043931278
2014-09-01,941.0608384848479
2014-09-02,858.1696809352064
2014-09-03,1105.961848790003
2014-09-04,723.6322363955753
2014-09-05,636.564562143335
2014-09-06,765.2581727853404
2014-09-07,382.5263619117818
2014-09-08,710.2201285182655
2014-09-09,644.7172262731883
2014-09-10,785.9207976072864
2014-09-11,1010.2583910895552
2014-09-12,834.1434303577594
2014-09-13,505.71619220881144
2014-09-14,927.7022862138168
2014-09-15,1285.0376811860833
2014-09-16,1009.6352581802521
2014-09-17,412.8216045670415
2014-09-18,816.3737425716226
2014-09-19,424.8529607135764
2014-09-20,574.2656242932153
2014-09-21,751.4799866465236
2014-09-22,708.4685963045025
2014-09-23,988.6989640721763
2014-09-24,1273.034448779998
2014-09-25,779.5341634685467
2014-09-26,550.9753737000646
2014-09-27,344.58947414301576
2014-09-28,1103.3629659041626
2014-09-29,611.0976372436269
2014-09-30,623.7914545991384
2014-10-01,644.1181134992413
2014-10-02,761.3817369286564
2014-10-03,771.4519792566512
2014-10-04,569.5878480951694
2014-10-05,609.6168332369712
2014-10-06,502.5498263770244
2014-10-07,484.69095508569825
2014-10-08,484.8766276883613
2014-10-09,610.3696765680136
2014-10-10,457.3466149319832
2014-10-11,312.64426111433977
2014-10-12,554.645058013584
2014-10-13,415.76695799279366
2014-10-14,674.9582525250705
2014-10-15,514.5366242056475
2014-10-16,782.1385649536815
2014-10-17,434.2551691614239
2014-10-18,376.1431919619977
2014-10-19,632.9454151070161
2014-10-20,563.6964378625769
2014-10-21,425.2794681347725
2014-10-22,908.9948676226875
2014-10-23,471.3288936054065
2014-10-24,513.1904804022317
2014-10-25,996.1238216558154
2014-10-26,830.7334988943138
2014-10-27,471.2748265380233
2014-10-28,608.2214997608183
2014-10-29,467.11279524457467
2014-10-30,982.6226612512718
2014-10-31,986.5197440302194
2014-11-01,1433.7485849892898
2014-11-02,1711.8134744209592
2014-11-03,576.6530538283246
2014-11-04,936.7044421227592
2014-11-05,433.43194051827686
2014-11-06,776.633967569787
2014-11-07,853.9176362768515
2014-11-08,546.356412988308
2014-11-09,596.0099453810105
2014-11-10,1038.1651040022703
2014-11-11,883.5799188512433
2014-11-12,1400.9869967218087
2014-11-13,1332.6231359988265
2014-11-14,499.35629745570924
2014-11-15,658.284082736491
2014-11-16,577.989052753031
2014-11-17,1024.766911357051
2014-11-18,873.4762917600456
2014-11-19,605.5518483950121
2014-11-20,633.2379312749913
2014-11-21,1252.0907806088696
2014-11-22,724.1291714947363
2014-11-23,530.3982174295376
2014-11-24,627.3283771848496
2014-11-25,1618.5211669095497
2014-11-26,1182.0334548439373
2014-11-27,625.1219645316903
2014-11-28,912.6868364292012
2014-11-29,1175.5044633518623
2014-11-30,605.433982100075
2014-12-01,2442.426013921069
2014-12-02,2237.446178684826
2014-12-03,1977.009203389954
2014-12-04,2336.9325744176112
2014-12-05,2261.836720704826
2014-12-06,2306.300539735185
2014-12-07,2265.3037395650895
2014-12-08,2069.602972703866
2014-12-09,2120.9682092222124
2014-12-10,2239.359171746367
2014-12-11,2333.3330623388897
2014-12-12,2548.660981735017
2014-12-13,3164.5289324088467
2014-12-14,2458.1257319762913
2014-12-15,2615.8003827465172
2014-12-16,2727.625238953259
2014-12-17,2692.3202492639284
2014-12-18,2309.363658702549
2014-12-19,3006.317040998615
2014-12-20,2947.4804272302868
2014-12-21,2606.1059165334673
2014-12-22,2418.9957833629383
2014-12-23,2628.981607769289
2014-12-24,2384.270989651629
2014-12-25,3230.734880056086
2014-12-26,2560.8188380285724
2014-12-27,2654.788208204449
2014-12-28,3266.305078555023
2014-12-29,3225.657626491804
2014-12-30,2896.1974931551536
2014-12-31,3474.1096213384226
2015-01-01,2669.7558186055276
